time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,precipitation_sum,rain_sum,precipitation_hours,windspeed_10m_max,windgusts_10m_max,winddirection_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,sunshine_duration,pressure_msl_min,pressure_msl_max,relative_humidity_2m_max
2021-01-21,23.8,15.7,19.9,22.9,13.9,0.0,0.0,0.0,38.7,55.4,295,15.98,3.68,34516.98,1016.5,1019.8,98
2021-01-22,20.8,18.4,19.5,16.5,13.3,0.0,0.0,0.0,39.4,58.7,310,14.89,4.58,34101.97,1018.0,1021.3,67
2021-01-23,23.4,17.8,20.4,21.1,15.9,0.0,0.0,0.0,29.3,44.6,16,16.79,4.32,35028.13,1018.0,1021.7,83
2021-01-24,22.6,18.0,20.1,20.3,16.2,0.0,0.0,0.0,27.3,44.6,16,16.83,4.3,35404.61,1018.6,1021.6,74
2021-01-25,22.3,17.9,20.1,22.1,17.5,0.0,0.0,0.0,17.3,32.4,329,16.21,3.2,35294.38,1018.2,1021.7,86
2021-01-26,23.0,17.0,20.3,22.8,17.3,0.0,0.0,0.0,20.2,36.4,304,16.92,3.21,35675.46,1017.4,1020.7,89
2021-01-27,23.2,18.5,20.8,22.0,18.4,0.0,0.0,0.0,27.0,44.6,308,17.26,3.6,35741.95,1016.7,1020.0,89
2021-01-28,23.8,16.2,19.3,22.7,16.3,0.0,0.0,0.0,15.3,26.6,17,17.3,3.21,35786.42,1017.0,1020.5,94
2021-01-29,27.5,15.8,21.2,26.0,15.2,0.0,0.0,0.0,18.3,33.5,118,17.41,4.08,35951.02,1015.8,1019.8,90
2021-01-30,28.1,17.7,22.1,26.0,16.0,0.0,0.0,0.0,23.7,39.6,147,17.42,4.69,35995.86,1015.1,1018.1,82
2021-01-31,23.4,18.4,20.7,22.9,17.0,0.0,0.0,0.0,26.8,44.3,311,17.37,3.73,36040.48,1016.3,1019.3,90
2021-02-01,21.8,18.0,19.8,19.8,15.9,0.0,0.0,0.0,27.2,45.4,302,18.0,4.14,36207.64,1018.4,1021.0,77
2021-02-02,22.9,18.1,20.4,22.1,17.2,0.0,0.0,0.0,22.4,36.0,308,17.7,4.05,36252.46,1018.1,1021.6,81
2021-02-03,23.4,17.5,20.2,23.5,17.1,0.0,0.0,0.0,19.2,32.4,341,18.05,3.56,36047.43,1016.2,1019.6,90
2021-02-04,23.7,17.1,20.1,24.9,17.7,0.0,0.0,0.0,16.1,29.2,359,16.88,3.08,36340.79,1015.7,1019.3,94
2021-02-05,29.0,16.6,22.0,25.1,17.1,0.0,0.0,0.0,23.8,40.7,118,18.13,4.8,35266.72,1014.8,1019.3,98
2021-02-06,27.9,18.3,22.3,24.8,15.3,0.0,0.0,0.0,28.3,45.0,134,18.09,5.05,36554.58,1013.7,1018.0,79
2021-02-07,26.7,17.9,22.1,23.7,14.9,0.0,0.0,0.0,27.1,43.2,151,17.9,5.07,35010.09,1014.8,1018.4,80
2021-02-08,23.8,18.3,21.0,24.2,18.4,0.0,0.0,0.0,24.6,41.8,353,17.94,3.64,36769.81,1017.4,1021.1,84
2021-02-09,23.0,19.3,21.0,23.4,18.0,0.0,0.0,0.0,24.9,37.8,321,17.04,3.56,35766.12,1017.9,1021.9,93
2021-02-10,24.0,19.0,21.5,25.5,20.3,0.0,0.0,0.0,21.8,37.8,329,14.85,2.77,34267.69,1014.9,1018.8,94
2021-02-11,23.8,18.2,21.2,24.5,19.5,0.0,0.0,0.0,23.8,40.7,309,18.7,3.38,37161.09,1013.0,1016.1,95
2021-02-12,23.1,17.2,20.4,24.3,17.4,0.0,0.0,0.0,16.9,32.4,288,19.05,3.43,37337.25,1012.3,1015.2,92
2021-02-13,23.4,17.1,20.2,25.0,18.0,0.0,0.0,0.0,20.4,34.9,310,17.86,3.27,33688.89,1013.3,1016.3,98
2021-02-14,23.6,17.9,20.8,24.3,18.2,0.0,0.0,0.0,21.0,37.1,306,18.89,3.68,36740.61,1014.5,1017.3,91
2021-02-15,23.9,17.1,20.4,25.8,17.9,0.0,0.0,0.0,17.6,32.0,313,19.21,3.52,36775.68,1012.8,1016.2,93
2021-02-16,23.9,17.7,20.5,25.0,18.8,0.0,0.0,0.0,15.3,27.0,301,18.06,3.43,37362.34,1011.1,1014.7,96
2021-02-17,31.4,16.9,22.9,28.9,17.6,0.0,0.0,0.0,14.7,27.7,78,19.68,4.44,37956.26,1011.2,1015.4,94
2021-02-18,31.2,20.4,24.4,27.1,17.0,0.0,0.0,0.0,26.3,43.6,149,18.19,6.2,37716.16,1012.3,1016.0,67
2021-02-19,24.6,19.8,22.4,25.7,19.5,0.0,0.0,0.0,26.6,43.2,345,12.07,3.13,19626.32,1015.3,1019.3,84
2021-02-20,24.9,20.8,22.6,25.0,20.9,0.0,0.0,0.0,33.8,54.0,342,18.09,4.06,37154.47,1016.7,1019.3,87
2021-02-21,25.0,20.8,22.8,24.8,21.6,0.0,0.0,0.0,28.5,47.5,7,17.86,4.16,36243.73,1016.2,1019.2,86
2021-02-22,26.7,21.3,23.4,26.7,21.8,0.0,0.0,0.0,21.4,38.5,360,19.3,4.54,38292.78,1016.4,1019.8,88
2021-02-23,25.8,19.9,23.0,26.3,21.4,0.0,0.0,0.0,21.3,36.7,332,19.57,4.42,38765.85,1015.1,1019.2,86
2021-02-24,25.3,20.4,22.9,26.1,21.3,0.0,0.0,0.0,21.7,40.0,314,19.11,4.08,37922.19,1011.5,1015.9,85
2021-02-25,30.6,21.0,23.9,30.7,21.2,0.0,0.0,0.0,35.4,53.6,11,15.75,4.33,27014.18,1009.9,1013.6,84
2021-02-26,22.6,19.5,21.3,21.2,16.8,0.0,0.0,0.0,32.0,51.5,317,20.01,4.88,39006.43,1012.4,1016.4,81
2021-02-27,22.1,18.8,20.4,20.4,16.5,0.0,0.0,0.0,25.0,42.5,313,19.39,4.82,36865.25,1014.3,1017.9,72
2021-02-28,22.8,19.0,20.7,22.4,16.5,0.0,0.0,0.0,22.9,33.5,322,21.12,5.15,39116.49,1013.9,1017.1,69
2021-03-01,26.2,16.6,21.1,23.7,15.9,0.0,0.0,0.0,18.9,32.8,46,20.91,5.0,39172.3,1013.1,1016.9,86
2021-03-02,32.7,19.6,25.2,31.3,19.8,0.0,0.0,0.0,26.8,43.9,91,19.88,6.18,39228.54,1013.6,1017.5,75
2021-03-03,30.0,21.8,25.2,30.6,22.1,0.0,0.0,0.0,20.4,37.1,334,20.61,5.34,38509.33,1013.2,1016.7,87
2021-03-04,29.2,20.7,24.6,31.0,23.3,0.0,0.0,0.0,16.3,28.8,4,21.05,4.71,39341.91,1012.5,1015.6,93
2021-03-05,37.7,21.2,27.0,35.1,20.6,0.0,0.0,0.0,42.1,63.0,328,21.38,6.92,39398.88,1011.3,1015.5,79
2021-03-06,24.5,21.0,22.6,23.4,18.7,0.0,0.0,0.0,32.1,52.2,302,21.38,4.94,39455.94,1014.7,1017.9,87
2021-03-07,23.7,20.2,21.6,21.1,17.4,0.0,0.0,0.0,32.0,52.6,302,21.64,5.65,39512.98,1013.2,1016.6,71
2021-03-08,23.5,19.1,21.2,23.7,18.1,0.0,0.0,0.0,19.0,31.3,300,21.68,4.67,39569.95,1012.6,1016.2,77
2021-03-09,29.2,18.6,23.6,29.6,19.1,0.0,0.0,0.0,14.7,28.8,305,21.81,4.86,39600.0,1012.4,1016.3,81
2021-03-10,28.1,20.0,23.9,27.6,18.9,0.0,0.0,0.0,22.9,37.8,320,21.86,5.48,39600.0,1012.5,1015.6,79
2021-03-11,28.6,21.4,24.3,27.4,21.4,0.0,0.0,0.0,19.8,35.3,294,18.89,5.07,36857.58,1010.7,1014.7,80
2021-03-12,37.4,20.4,28.8,32.5,20.0,0.0,0.0,0.0,26.6,44.3,182,22.23,8.63,39600.0,1006.0,1011.6,88
2021-03-13,29.8,21.7,25.8,27.1,20.0,0.0,0.0,0.0,35.5,57.2,265,22.11,7.9,39600.0,1006.6,1014.1,66
2021-03-14,23.8,19.8,21.8,24.5,19.5,0.0,0.0,0.0,21.9,34.9,321,21.68,4.75,39600.0,1012.6,1015.9,75
2021-03-15,24.0,19.0,21.3,25.8,19.0,0.0,0.0,0.0,16.8,31.3,332,23.17,4.63,39600.0,1012.4,1015.2,82
2021-03-16,30.4,18.0,23.4,30.0,18.9,0.0,0.0,0.0,18.8,30.2,41,22.73,5.33,39600.0,1011.3,1015.1,92
2021-03-17,33.4,20.5,26.0,33.5,21.9,0.0,0.0,0.0,19.8,36.4,43,22.68,5.98,39600.0,1009.5,1013.3,84
2021-03-18,36.4,21.2,27.8,34.7,20.1,0.0,0.0,0.0,18.2,33.5,152,22.92,7.11,39600.0,1008.5,1011.6,55
2021-03-19,33.4,23.5,27.3,30.7,21.3,0.0,0.0,0.0,22.6,39.2,245,23.04,7.54,39600.0,1008.4,1011.4,82
2021-03-20,28.0,21.5,24.7,28.3,23.6,0.0,0.0,0.0,27.3,48.2,289,22.8,5.43,39600.0,1009.0,1012.5,92
2021-03-21,27.7,22.5,24.6,24.3,19.9,0.0,0.0,0.0,35.8,57.6,289,23.79,7.8,39600.0,1009.0,1012.3,64
2021-03-22,28.5,23.3,25.5,26.6,20.8,0.0,0.0,0.0,30.4,48.2,287,23.46,7.05,39600.0,1009.1,1013.3,64
2021-03-23,29.9,21.2,25.5,27.8,22.6,0.0,0.0,0.0,25.4,44.6,287,23.43,6.16,39600.0,1010.3,1013.4,77
2021-03-24,31.3,20.4,25.7,32.4,22.2,0.0,0.0,0.0,17.3,31.0,22,23.31,5.39,39600.0,1009.3,1013.2,85
2021-03-25,37.8,21.6,29.7,34.0,21.5,0.0,0.0,0.0,31.4,49.3,143,23.67,8.73,39600.0,1008.4,1012.7,88
2021-03-26,37.6,25.0,29.4,35.7,21.5,0.0,0.0,0.0,26.1,41.8,130,23.77,8.68,39600.0,1010.5,1014.6,53
2021-03-27,36.8,23.5,29.2,36.1,22.5,0.0,0.0,0.0,21.6,35.6,65,24.2,7.53,39600.0,1010.1,1013.4,63
2021-03-28,27.4,22.2,25.1,28.1,22.3,0.0,0.0,0.0,31.8,51.5,309,23.94,5.67,39600.0,1009.4,1013.5,74
2021-03-29,27.0,22.9,24.7,25.9,21.3,0.0,0.0,0.0,37.7,59.8,306,23.95,6.4,39600.0,1011.0,1013.9,71
2021-03-30,27.7,22.7,24.9,28.1,22.2,0.0,0.0,0.0,24.3,42.5,307,24.24,6.1,39600.0,1010.2,1013.0,76
2021-03-31,28.6,21.2,25.1,29.8,23.1,0.0,0.0,0.0,20.7,37.4,309,24.28,5.54,39600.0,1009.8,1013.4,83
2021-04-01,30.7,20.9,25.6,31.4,23.3,0.0,0.0,0.0,16.9,33.1,327,24.55,5.84,39600.0,1009.8,1012.6,92
2021-04-02,32.9,21.4,27.1,33.4,23.7,0.0,0.0,0.0,16.3,30.2,334,24.34,6.26,39600.0,1008.2,1011.7,86
2021-04-03,36.7,22.2,28.3,35.7,24.5,0.0,0.0,0.0,32.9,51.5,299,24.46,6.95,39600.0,1006.6,1010.2,83
2021-04-04,27.6,23.9,25.6,27.4,22.5,0.0,0.0,0.0,32.2,52.6,307,24.62,6.66,39600.0,1008.9,1013.3,71
2021-04-05,27.7,23.2,25.0,24.9,19.9,0.0,0.0,0.0,40.3,63.4,302,24.66,7.64,39600.0,1011.7,1014.1,66
2021-04-06,27.1,22.7,24.6,27.0,19.2,0.0,0.0,0.0,35.1,51.1,303,25.09,7.04,39631.58,1011.7,1014.1,80
2021-04-07,27.3,20.5,24.0,28.4,21.9,0.0,0.0,0.0,21.8,37.8,313,25.39,5.51,39732.13,1011.8,1015.2,87
2021-04-08,29.0,19.9,24.3,31.6,21.3,0.0,0.0,0.0,21.6,39.6,310,25.26,5.47,39836.47,1008.6,1012.7,87
2021-04-09,30.6,20.5,25.4,32.2,22.9,0.0,0.0,0.0,25.0,41.0,339,25.47,5.72,39827.71,1006.6,1009.8,93
2021-04-10,38.5,21.7,28.6,35.9,23.2,0.0,0.0,0.0,20.0,35.6,73,25.21,7.4,39818.55,1007.1,1009.9,89
2021-04-11,38.5,24.4,31.1,35.7,23.1,0.0,0.0,0.0,30.5,48.2,127,24.83,8.8,39809.01,1008.2,1011.6,65
2021-04-12,37.8,26.4,31.0,37.9,24.5,0.0,0.0,0.0,21.6,36.7,84,24.7,8.8,39921.53,1008.7,1012.5,52
2021-04-13,37.3,25.7,30.8,35.7,24.9,0.0,0.0,0.0,25.6,40.7,20,24.87,8.98,39913.19,1008.4,1012.3,56
2021-04-14,34.5,25.5,29.6,34.7,25.9,0.0,0.0,0.0,19.8,33.8,38,21.99,7.29,37106.99,1007.2,1011.4,58
2021-04-15,32.6,24.8,28.4,33.6,26.8,0.0,0.0,0.0,24.7,42.8,336,22.72,6.61,40023.18,1008.5,1011.2,81
2021-04-16,29.1,25.4,27.0,28.0,24.4,0.0,0.0,0.0,30.1,50.8,307,22.87,7.13,37488.38,1009.3,1012.5,67
2021-04-17,29.5,23.9,26.6,28.7,23.3,0.0,0.0,0.0,25.0,43.9,294,26.01,7.48,40399.7,1010.6,1013.7,64
2021-04-18,31.8,21.9,27.1,31.0,23.7,0.0,0.0,0.0,17.3,34.9,272,24.22,6.65,40000.36,1011.8,1015.0,80
2021-04-19,30.7,22.9,26.9,30.5,24.8,0.0,0.0,0.0,19.3,36.4,301,25.75,6.57,40526.0,1009.3,1012.1,78
2021-04-20,30.7,22.9,26.9,31.8,25.0,0.0,0.0,0.0,20.9,38.2,299,25.38,6.27,40523.39,1008.2,1011.2,80
2021-04-21,35.7,23.2,29.1,36.7,26.0,0.0,0.0,0.0,19.3,36.0,3,25.6,6.8,40656.57,1008.9,1012.2,85
2021-04-22,36.6,23.9,29.7,36.9,25.6,0.0,0.0,0.0,18.9,31.3,356,25.77,7.1,40792.13,1009.3,1013.1,73
2021-04-23,37.9,24.8,30.5,36.9,26.5,0.0,0.0,0.0,19.5,30.2,355,25.97,7.57,40791.25,1007.9,1011.6,70
2021-04-24,38.9,24.6,30.3,37.4,25.9,0.0,0.0,0.0,26.3,42.5,5,26.09,7.91,40930.04,1007.0,1010.2,73
2021-04-25,37.6,25.2,30.4,37.3,25.7,0.0,0.0,0.0,28.9,47.5,21,25.66,7.88,39515.75,1007.3,1010.9,70
2021-04-26,37.7,26.6,31.5,37.6,26.0,0.0,0.0,0.0,21.7,38.2,20,25.33,8.49,40929.36,1006.9,1010.4,47
2021-04-27,39.5,27.4,32.6,39.7,26.7,0.0,0.0,0.0,25.2,42.8,131,24.5,8.25,39780.27,1005.5,1009.2,52
2021-04-28,39.2,28.4,33.3,39.0,29.2,0.0,0.0,0.0,26.0,45.4,85,22.68,8.2,37672.57,1006.2,1010.7,51
2021-04-29,35.2,28.6,31.5,34.2,30.3,0.0,0.0,0.0,22.1,40.7,258,20.31,6.81,35441.04,1007.5,1010.8,59
2021-04-30,31.3,27.3,29.4,33.3,27.2,0.1,0.1,1.0,23.6,39.6,275,25.17,7.12,40925.36,1006.7,1009.9,69
2021-05-01,31.5,25.8,28.5,34.4,28.5,0.0,0.0,0.0,20.7,36.0,314,25.39,6.19,41367.55,1005.7,1008.7,78
2021-05-02,33.8,23.5,28.6,35.7,27.0,0.0,0.0,0.0,20.8,36.4,32,26.18,6.54,41666.77,1004.1,1007.5,88
2021-05-03,34.9,25.2,29.3,35.7,27.8,0.0,0.0,0.0,33.1,52.2,31,25.76,7.41,41693.84,1003.9,1007.0,87
2021-05-04,38.2,27.5,31.8,38.7,26.1,0.0,0.0,0.0,37.8,56.5,58,24.68,9.22,41220.73,1000.9,1006.0,57
2021-05-05,34.0,27.2,29.9,37.1,29.5,0.0,0.0,0.0,29.5,42.8,329,26.15,7.11,41689.37,1003.7,1009.0,83
2021-05-06,32.2,25.2,28.4,36.9,29.8,0.0,0.0,0.0,26.0,42.8,338,25.35,5.92,40915.79,1007.2,1009.6,91
2021-05-07,33.3,25.7,29.2,36.9,30.4,0.0,0.0,0.0,23.6,40.0,357,21.52,5.61,37916.16,1007.2,1009.7,90
2021-05-08,37.4,26.0,30.3,38.5,29.8,0.0,0.0,0.0,34.2,56.9,14,26.06,7.21,42263.63,1006.1,1009.1,84
2021-05-09,36.0,25.6,30.6,36.5,28.5,0.0,0.0,0.0,24.3,42.8,291,26.33,7.33,42418.5,1006.1,1008.4,85
2021-05-10,35.0,26.3,30.5,34.0,29.6,0.0,0.0,0.0,25.9,43.6,289,26.91,7.98,42697.0,1004.9,1007.9,77
2021-05-11,34.9,24.8,29.8,34.9,27.5,0.0,0.0,0.0,21.6,37.4,281,26.95,7.49,42855.25,1005.1,1007.5,85
2021-05-12,36.6,25.2,30.3,38.4,29.5,0.0,0.0,0.0,24.4,42.8,341,26.53,7.1,42700.3,1002.4,1006.1,87
2021-05-13,35.4,26.1,30.5,38.3,31.0,0.0,0.0,0.0,25.0,42.1,305,26.61,6.85,42859.34,1001.8,1005.0,86
2021-05-14,35.6,26.0,30.5,37.2,30.9,0.0,0.0,0.0,26.4,45.7,286,26.41,6.88,43019.43,1000.2,1003.1,90
2021-05-15,36.9,27.6,31.3,40.4,32.9,0.0,0.0,0.0,26.0,45.7,300,26.7,6.72,43148.74,1000.2,1002.3,82
2021-05-16,36.8,26.8,31.7,39.2,32.2,0.0,0.0,0.0,19.1,35.3,312,26.84,7.14,43311.1,1000.9,1004.3,90
2021-05-17,35.2,25.9,30.8,37.1,29.7,0.0,0.0,0.0,21.2,38.5,335,27.23,7.22,43552.67,1002.4,1005.2,81
2021-05-18,37.5,27.9,32.2,39.9,32.3,0.0,0.0,0.0,22.3,38.5,359,26.58,7.81,43316.67,1001.8,1004.6,85
2021-05-19,38.5,28.0,33.0,40.1,32.8,0.0,0.0,0.0,20.9,39.2,319,26.66,7.43,43450.19,1002.6,1005.2,81
2021-05-20,39.0,27.8,32.9,40.1,32.1,0.0,0.0,0.0,22.2,39.6,273,26.78,8.06,43611.81,1002.7,1005.4,79
2021-05-21,38.2,27.6,32.5,40.6,33.6,0.0,0.0,0.0,20.9,37.4,293,26.95,7.16,43751.38,1001.9,1005.2,89
2021-05-22,40.3,27.6,33.4,42.4,33.1,0.0,0.0,0.0,17.3,31.3,0,26.82,7.12,43754.28,1000.4,1004.4,91
2021-05-23,44.6,27.8,35.0,43.4,33.8,0.0,0.0,0.0,27.4,47.9,349,26.97,8.59,43776.55,1000.2,1003.2,92
2021-05-24,44.7,29.3,35.1,44.6,30.1,0.0,0.0,0.0,28.0,46.1,85,26.71,9.53,43909.79,1002.6,1006.2,66
2021-05-25,45.1,29.1,36.3,44.1,32.0,0.0,0.0,0.0,25.0,42.5,147,26.56,9.52,43908.2,1002.0,1006.0,66
2021-05-26,40.0,30.9,34.7,41.6,31.5,0.0,0.0,0.0,30.2,58.0,302,26.64,9.59,43906.54,1002.0,1004.4,67
2021-05-27,36.7,30.8,33.5,36.1,30.3,0.0,0.0,0.0,33.5,54.7,295,27.05,10.63,43904.79,1003.2,1005.4,55
2021-05-28,35.7,30.6,32.7,40.0,32.9,0.0,0.0,0.0,23.7,38.9,305,26.78,8.2,44041.79,1001.6,1004.2,73
2021-05-29,36.1,27.9,32.1,42.0,34.2,0.0,0.0,0.0,23.0,38.9,329,27.04,7.23,44040.62,1002.0,1004.3,91
2021-05-30,38.8,28.1,33.0,42.4,34.2,0.0,0.0,0.0,24.9,41.4,321,26.85,7.38,44039.3,1002.4,1005.3,88
2021-05-31,39.6,28.2,33.5,43.0,34.1,0.0,0.0,0.0,18.4,34.9,294,26.95,7.33,44037.88,1000.5,1003.7,89
2021-06-01,38.5,29.2,33.2,40.8,34.6,0.0,0.0,0.0,27.3,46.4,265,26.66,7.85,44036.34,999.0,1001.9,87
2021-06-02,38.0,30.1,33.4,41.6,35.0,0.0,0.0,0.0,18.3,32.4,278,26.81,7.55,44177.26,1000.0,1002.4,82
2021-06-03,39.6,28.9,33.5,44.0,36.2,0.0,0.0,0.0,19.2,35.3,287,26.91,7.2,44176.23,1000.4,1003.2,91
2021-06-04,38.6,28.7,33.1,43.3,36.0,0.0,0.0,0.0,22.1,38.9,278,26.85,6.95,43792.41,1000.4,1003.5,93
2021-06-05,38.9,29.6,33.6,43.2,36.7,0.0,0.0,0.0,26.7,43.9,287,26.79,7.45,44318.51,998.5,1001.6,91
2021-06-06,41.1,29.1,33.6,44.9,35.9,0.0,0.0,0.0,25.0,43.2,342,26.68,7.13,43957.1,997.9,1000.1,90
2021-06-07,38.4,31.3,34.5,45.6,36.8,0.0,0.0,0.0,26.5,41.8,354,26.25,7.65,44103.03,998.9,1001.1,84
2021-06-08,37.6,30.6,33.6,42.8,35.2,0.0,0.0,0.0,25.3,43.9,307,26.31,7.56,44094.77,999.3,1002.5,88
2021-06-09,36.4,29.8,33.1,40.4,33.9,0.0,0.0,0.0,21.6,32.8,304,26.64,7.79,44255.78,997.8,1000.9,74
2021-06-10,37.1,30.7,33.8,41.1,33.7,0.0,0.0,0.0,34.8,55.1,313,26.75,8.85,44408.97,996.7,998.7,78
2021-06-11,35.7,31.1,33.2,40.4,33.2,0.0,0.0,0.0,26.7,45.0,289,26.57,8.38,44313.16,996.5,998.4,75
2021-06-12,35.7,29.2,32.4,41.8,35.1,0.0,0.0,0.0,22.0,36.4,294,26.38,7.02,44266.93,996.7,999.6,81
2021-06-13,35.6,30.5,32.7,40.0,34.6,0.0,0.0,0.0,29.0,48.6,291,26.36,7.65,44118.17,998.1,1000.5,79
2021-06-14,35.9,30.7,33.0,39.6,35.3,0.0,0.0,0.0,21.1,37.8,293,26.57,7.76,44286.56,997.4,999.3,73
2021-06-15,37.6,30.6,33.9,39.7,34.7,0.0,0.0,0.0,22.0,33.5,283,26.96,8.04,44606.91,996.2,998.4,73
2021-06-16,37.1,30.0,33.5,40.0,32.0,0.0,0.0,0.0,27.9,45.0,278,27.12,8.67,44608.45,995.9,998.6,62
2021-06-17,36.2,31.7,33.5,37.7,33.8,0.0,0.0,0.0,37.6,59.4,287,26.5,9.34,44323.43,997.3,998.8,63
2021-06-18,34.8,30.5,32.6,38.9,34.4,0.0,0.0,0.0,29.0,48.6,304,26.06,7.91,43858.01,997.0,999.2,75
2021-06-19,35.5,28.8,31.7,43.2,34.8,0.0,0.0,0.0,21.0,35.6,319,25.87,6.36,43712.59,997.2,1000.7,88
2021-06-20,35.2,30.0,33.0,42.1,36.3,0.0,0.0,0.0,22.7,40.7,354,25.86,6.52,43576.94,998.3,1000.7,91
2021-06-21,41.7,30.8,34.8,43.9,36.2,0.0,0.0,0.0,27.2,45.4,343,26.58,8.12,43899.16,999.0,1001.7,83
2021-06-22,42.7,30.3,34.7,43.4,35.3,0.0,0.0,0.0,28.3,47.2,14,26.69,8.53,44081.58,999.2,1001.6,82
2021-06-23,43.4,30.3,36.1,45.1,33.2,0.0,0.0,0.0,26.5,46.1,32,26.4,8.77,43776.97,999.2,1002.3,76
2021-06-24,42.2,31.7,35.1,43.3,36.8,0.0,0.0,0.0,25.1,41.0,3,26.48,8.33,43645.95,999.6,1002.1,73
2021-06-25,42.8,30.1,34.8,43.1,36.3,0.0,0.0,0.0,29.5,46.8,348,26.33,7.75,43502.73,998.3,1001.4,79
2021-06-26,42.5,29.6,35.3,43.1,34.4,0.0,0.0,0.0,19.7,34.6,101,26.4,8.45,43500.85,997.4,1000.1,84
2021-06-27,42.7,33.0,37.5,43.1,31.1,0.0,0.0,0.0,31.0,49.7,171,26.09,11.28,43334.47,999.0,1003.1,48
2021-06-28,41.1,33.3,36.3,43.7,32.4,0.0,0.0,0.0,28.3,44.6,166,25.57,10.13,43015.02,1001.6,1005.4,64
2021-06-29,40.3,33.1,36.2,43.1,34.2,0.0,0.0,0.0,19.1,34.2,210,25.54,9.16,42849.78,1001.5,1004.4,58
2021-06-30,39.2,32.6,35.5,40.9,34.4,0.0,0.0,0.0,20.5,36.4,251,25.53,8.77,42685.27,1001.2,1004.7,62
2021-07-01,40.2,30.5,34.5,41.0,35.3,0.0,0.0,0.0,19.9,36.4,279,25.92,7.64,42684.21,998.5,1001.6,73
2021-07-02,39.7,29.7,34.3,40.7,36.3,0.0,0.0,0.0,21.6,38.2,283,25.76,7.64,40685.22,995.9,998.9,88
2021-07-03,38.3,29.7,33.8,42.5,37.5,0.0,0.0,0.0,18.9,33.8,315,25.32,6.79,37984.76,995.2,997.5,94
2021-07-04,42.5,30.6,36.3,44.6,37.4,0.0,0.0,0.0,16.9,29.5,232,25.98,7.58,42519.4,996.0,998.7,91
2021-07-05,41.6,31.2,35.9,46.0,33.7,0.0,0.0,0.0,24.0,41.8,71,25.41,8.56,42364.93,996.6,999.5,73
2021-07-06,43.2,32.2,36.9,44.9,34.0,0.0,0.0,0.0,29.1,45.7,146,24.15,8.78,41883.13,997.2,1000.5,87
2021-07-07,41.3,33.5,36.5,44.2,34.7,0.0,0.0,0.0,28.5,45.0,157,24.15,8.57,41398.64,997.9,1001.7,68
2021-07-08,41.1,33.1,36.4,44.3,34.8,0.0,0.0,0.0,25.7,43.2,188,24.86,8.53,41731.52,998.4,1002.8,74
2021-07-09,41.1,32.0,35.8,42.0,35.0,0.0,0.0,0.0,24.8,42.5,262,25.3,8.62,41885.62,994.4,998.8,80
2021-07-10,43.5,30.5,36.1,44.1,36.2,0.0,0.0,0.0,27.3,45.0,226,25.13,8.95,40168.29,993.7,996.4,86
2021-07-11,42.7,33.5,37.4,43.8,36.7,0.0,0.0,0.0,18.7,35.3,260,24.55,9.17,40221.43,994.7,997.6,80
2021-07-12,37.4,30.8,33.9,43.2,39.7,0.0,0.0,0.0,20.1,36.7,330,25.03,6.53,40965.12,993.0,996.8,91
2021-07-13,44.6,31.7,36.4,48.0,38.9,0.0,0.0,0.0,28.2,47.9,17,24.07,7.77,40650.67,992.2,995.3,83
2021-07-14,42.1,34.1,37.6,46.4,36.1,0.0,0.0,0.0,28.2,43.2,119,23.75,9.0,39600.0,993.9,997.5,71
2021-07-15,41.3,34.9,37.2,46.4,36.9,0.0,0.0,0.0,29.5,49.3,64,23.55,9.4,40509.84,994.3,997.5,67
2021-07-16,40.2,34.6,36.7,42.6,35.8,0.0,0.0,0.0,35.3,55.8,71,22.45,10.51,40007.5,994.9,998.3,55
2021-07-17,36.1,31.3,33.6,41.4,34.7,1.8,1.8,5.0,29.7,45.4,71,20.35,7.25,38906.33,996.8,999.9,70
2021-07-18,37.6,31.9,34.4,42.5,33.2,0.0,0.0,0.0,25.3,39.2,111,22.47,8.35,39779.13,998.2,1001.7,63
2021-07-19,38.6,32.7,35.2,42.5,37.0,0.0,0.0,0.0,22.4,40.3,358,23.72,8.01,40228.59,996.7,1000.6,69
2021-07-20,39.1,32.3,35.5,44.5,39.4,0.0,0.0,0.0,26.3,43.2,342,23.56,7.06,40239.68,996.8,999.7,76
2021-07-21,40.3,34.1,36.3,42.9,39.3,0.0,0.0,0.0,25.9,41.0,272,15.22,6.02,26154.21,997.4,1000.1,68
2021-07-22,39.2,34.1,36.7,42.5,37.3,0.0,0.0,0.0,22.6,38.5,255,23.91,8.51,39954.03,994.1,998.8,67
2021-07-23,42.4,34.1,38.0,44.8,38.7,0.0,0.0,0.0,19.7,34.9,222,24.21,8.95,40557.81,991.7,995.6,55
2021-07-24,43.9,34.7,38.0,47.0,36.3,0.0,0.0,0.0,23.7,36.0,143,24.34,9.35,40567.72,993.6,997.8,67
2021-07-25,42.4,34.2,37.2,45.6,37.5,0.0,0.0,0.0,25.1,42.1,8,24.32,8.41,40280.34,996.2,998.5,68
2021-07-26,40.3,32.0,35.6,43.5,39.7,0.0,0.0,0.0,22.4,40.0,321,24.19,6.97,40143.82,996.0,998.2,83
